date,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_month,dominant_month,near_basis,dom_basis,near_basis_rate,dom_basis_rate
2024-02-08,MA,2640.0,MA402,2481.0,MA405,2513.0,2402,2405,-159.0,-127.0,-0.060227272727272685,-0.0481060606060606
2024-02-08,FG,1781.6,FG402,1905.0,FG405,1811.0,2402,2405,123.40000000000009,29.40000000000009,0.06926358329591387,0.016502020655590588
2024-02-08,RM,2716.67,RM403,2431.0,RM405,2470.0,2403,2405,-285.6700000000001,-246.67000000000007,-0.10515447220310159,-0.09079866159673422
2024-02-08,SF,6421.43,SF402,6398.0,SF405,6578.0,2402,2405,-23.43000000000029,156.5699999999997,-0.0036487199891613864,0.024382419492231522
2024-02-08,SM,6125.0,SM402,6280.0,SM405,6320.0,2402,2405,155.0,195.0,0.025306122448979673,0.03183673469387749
2024-02-08,CY,25475.0,CY402,20420.0,CY405,22060.0,2402,2405,-5055.0,-3415.0,-0.19842983316977425,-0.1340529931305201
2024-02-08,UR,2438.33,UR402,2170.0,UR405,2149.0,2402,2405,-268.3299999999999,-289.3299999999999,-0.11004663027563943,-0.11865908224071386
2024-02-08,SA,2470.0,SA402,2066.0,SA405,1948.0,2402,2405,-404.0,-522.0,-0.1635627530364372,-0.21133603238866394
2024-02-08,PF,7642.0,PF402,7348.0,PF405,7446.0,2402,2405,-294.0,-196.0,-0.038471604292070194,-0.02564773619471339
2024-02-08,PX,8685.71,PX405,8480.0,PX405,8480.0,2405,2405,-205.70999999999913,-205.70999999999913,-0.02368372879131342,-0.02368372879131342
2024-02-08,SH,782.0,SH405,2615.0,SH405,2615.0,2405,2405,1833.0,1833.0,2.343989769820972,2.343989769820972
2024-02-08,CU,67710.0,cu2402,67850.0,cu2404,68040.0,2402,2404,140.0,330.0,0.0020676414119036313,0.0048737261852016545
2024-02-08,AL,18860.0,al2402,18950.0,al2404,18895.0,2402,2404,90.0,35.0,0.004772004241781591,0.001855779427359483
2024-02-08,ZN,20546.0,zn2402,20550.0,zn2403,20515.0,2402,2403,4.0,-31.0,0.00019468509685593993,-0.0015088095006327018
2024-02-08,PB,16131.25,pb2402,16310.0,pb2403,16250.0,2402,2403,178.75,118.75,0.011080976365749784,0.007361487795428223
2024-02-08,NI,128066.67,ni2402,125800.0,ni2403,126250.0,2402,2403,-2266.6699999999983,-1816.6699999999983,-0.017699140611682984,-0.01418534580465003
2024-02-08,SN,214375.0,sn2402,216490.0,sn2403,217430.0,2402,2403,2115.0,3055.0,0.00986588921282805,0.01425072886297385
2024-02-08,AU,482.04,au2402,481.0,au2404,483.54,2402,2404,-1.0400000000000205,1.5,-0.0021574973031284195,0.0031117749564351094
2024-02-08,AG,5797.0,ag2402,5800.0,ag2406,5825.0,2402,2406,3.0,28.0,0.0005175090564084606,0.004830084526479261
2024-02-08,RB,3894.0,rb2402,3705.0,rb2405,3854.0,2402,2405,-189.0,-40.0,-0.04853620955315874,-0.010272213662044116
2024-02-08,WR,4159.2,wr2402,4189.0,wr2405,4052.0,2402,2405,29.800000000000182,-107.19999999999982,0.007164839392190814,-0.025774187343719945
2024-02-08,HC,4040.0,hc2402,3935.0,hc2405,3984.0,2402,2405,-105.0,-56.0,-0.025990099009901013,-0.013861386138613874
2024-02-08,FU,5612.0,fu2403,3033.0,fu2405,3082.0,2403,2405,-2579.0,-2530.0,-0.4595509622238061,-0.4508196721311475
2024-02-08,BU,3600.86,bu2402,3689.0,bu2406,3689.0,2402,2406,88.13999999999987,88.13999999999987,0.024477485933915855,0.024477485933915855
2024-02-08,RU,12580.0,ru2403,13310.0,ru2405,13365.0,2403,2405,730.0,785.0,0.05802861685214622,0.06240063593004774
2024-02-08,SP,5760.0,sp2402,5500.0,sp2405,5570.0,2402,2405,-260.0,-190.0,-0.04513888888888884,-0.03298611111111116
2024-02-08,SS,14225.0,ss2402,13465.0,ss2405,13640.0,2402,2405,-760.0,-585.0,-0.053427065026362075,-0.04112478031634448
2024-02-08,BR,12470.0,br2402,12595.0,br2403,12635.0,2402,2403,125.0,165.0,0.010024057738572623,0.01323175621491579
2024-02-08,SI,15290.0,SI2402,13410.0,SI2404,13500.0,2402,2404,-1880.0,-1790.0,-0.12295618051013735,-0.11706998037933292
2024-02-08,LC,100800.0,LC2402,92250.0,LC2407,96300.0,2402,2407,-8550.0,-4500.0,-0.0848214285714286,-0.044642857142857095
2024-02-19,C,2337.14,c2403,2339.0,c2405,2391.0,2403,2405,1.8600000000001273,53.86000000000013,0.0007958444936975173,0.02304526044652877
2024-02-19,A,4745.0,a2403,4707.0,a2403,4707.0,2403,2403,-38.0,-38.0,-0.00800842992623818,-0.00800842992623818
2024-02-19,M,3462.0,m2403,3182.0,m2405,3042.0,2403,2405,-280.0,-420.0,-0.0808781051415367,-0.121317157712305
2024-02-19,Y,7768.0,y2403,7386.0,y2405,7254.0,2403,2405,-382.0,-514.0,-0.04917610710607623,-0.06616889804325443
2024-02-19,P,7370.0,p2402,7258.0,p2405,7270.0,2402,2405,-112.0,-100.0,-0.015196743554952485,-0.013568521031207648
2024-02-19,JD,4105.0,jd2402,3194.0,jd2405,3402.0,2402,2405,-911.0,-703.0,-0.2219244823386114,-0.17125456760048718
2024-02-19,L,8214.29,l2402,8034.0,l2405,8230.0,2402,2405,-180.29000000000087,15.709999999999127,-0.021948336374781108,0.0019125207412933332
2024-02-19,V,5566.0,v2402,5486.0,v2405,5781.0,2402,2405,-80.0,215.0,-0.014372978799856218,0.038627380524613786
2024-02-19,PP,7692.86,pp2402,7380.0,pp2405,7497.0,2402,2405,-312.8599999999997,-195.85999999999967,-0.040668879974417815,-0.025459971974012174
2024-02-19,J,2226.67,j2402,2350.0,j2405,2271.0,2402,2405,123.32999999999993,44.32999999999993,0.05538764163526699,0.019908652831357898
2024-02-19,JM,2417.5,jm2402,1796.0,jm2405,1647.0,2402,2405,-621.5,-770.5,-0.25708376421923473,-0.31871768355739405
2024-02-19,I,1033.56,i2402,1055.0,i2405,951.5,2402,2405,21.440000000000055,-82.05999999999995,0.02074383683579084,-0.07939548744146441
2024-02-19,EG,4660.0,eg2402,4631.0,eg2405,4684.0,2402,2405,-29.0,24.0,-0.00622317596566524,0.0051502145922746045
2024-02-19,EB,9050.0,eb2402,9270.0,eb2403,9273.0,2402,2403,220.0,223.0,0.024309392265193353,0.02464088397790065
2024-02-19,PG,4874.0,pg2402,4350.0,pg2403,4143.0,2402,2403,-524.0,-731.0,-0.10750923266311041,-0.14997948297086583
2024-02-19,LH,15380.0,lh2403,13600.0,lh2405,14550.0,2403,2405,-1780.0,-830.0,-0.11573472041612487,-0.053966189856957114
2024-02-19,WH,2728.0,WH403,3198.0,WH501,3198.0,2403,2501,470.0,470.0,0.17228739002932558,0.17228739002932558
2024-02-19,PM,2728.0,PM403,3122.0,PM501,3122.0,2403,2501,394.0,394.0,0.14442815249266872,0.14442815249266872
2024-02-19,CF,17022.83,CF403,16210.0,CF405,16270.0,2403,2405,-812.8300000000017,-752.8300000000017,-0.04774940476994727,-0.04422472644090325
2024-02-19,SR,6780.0,SR403,6515.0,SR405,6497.0,2403,2405,-265.0,-283.0,-0.03908554572271383,-0.04174041297935105
2024-02-19,TA,5945.0,TA402,5980.0,TA405,5972.0,2402,2405,35.0,27.0,0.005887300252312766,0.00454163162321275
2024-02-19,OI,7843.33,OI403,7713.0,OI405,7717.0,2403,2405,-130.32999999999993,-126.32999999999993,-0.016616666645417166,-0.016106679178359173
2024-02-19,MA,2659.17,MA402,2490.0,MA405,2506.0,2402,2405,-169.17000000000007,-153.17000000000007,-0.06361759496384212,-0.05760067991140094
2024-02-19,FG,1785.6,FG402,1755.0,FG405,1740.0,2402,2405,-30.59999999999991,-45.59999999999991,-0.017137096774193505,-0.025537634408602128
2024-02-19,RM,2693.33,RM403,2448.0,RM405,2484.0,2403,2405,-245.32999999999993,-209.32999999999993,-0.09108798401978213,-0.07772163084360251
2024-02-19,SF,6402.86,SF402,6398.0,SF405,6548.0,2402,2405,-4.859999999999673,145.14000000000033,-0.0007590358058742197,0.02266799523962737
2024-02-19,SM,6035.0,SM402,6246.0,SM405,6298.0,2402,2405,211.0,263.0,0.03496271748135871,0.043579121789560915
2024-02-19,CY,25600.0,CY402,20420.0,CY405,22320.0,2402,2405,-5180.0,-3280.0,-0.20234375000000004,-0.12812500000000004
2024-02-19,UR,2506.67,UR402,2232.0,UR405,2161.0,2402,2405,-274.6700000000001,-345.6700000000001,-0.10957565216003706,-0.13790008257967745
2024-02-19,SA,2470.0,SA402,1989.0,SA405,1841.0,2402,2405,-481.0,-629.0,-0.1947368421052632,-0.2546558704453441
2024-02-19,PF,7692.0,PF402,7350.0,PF405,7524.0,2402,2405,-342.0,-168.0,-0.04446177847113886,-0.021840873634945357
2024-02-19,PX,8685.71,PX405,8550.0,PX405,8550.0,2405,2405,-135.70999999999913,-135.70999999999913,-0.015624514288411606,-0.015624514288411606
2024-02-19,SH,782.0,SH405,2659.0,SH405,2659.0,2405,2405,1877.0,1877.0,2.4002557544757033,2.4002557544757033
2024-02-19,CU,68370.0,cu2402,68210.0,cu2404,68430.0,2402,2404,-160.0,60.0,-0.0023402076934327942,0.000877577885037395
2024-02-19,AL,18836.67,al2402,18740.0,al2404,18775.0,2402,2404,-96.66999999999825,-61.669999999998254,-0.0051320111251085265,-0.00327393323766878
2024-02-19,ZN,20268.0,zn2402,20305.0,zn2404,20270.0,2402,2404,37.0,2.0,0.001825537793566312,9.8677718571194e-05
2024-02-19,PB,15993.75,pb2402,15920.0,pb2403,15910.0,2402,2403,-73.75,-83.75,-0.00461117624071905,-0.005236420476748771
2024-02-19,NI,128183.33,ni2402,125300.0,ni2403,125900.0,2402,2403,-2883.3300000000017,-2283.3300000000017,-0.02249379853058897,-0.01781300267359265
2024-02-19,SN,217512.5,sn2402,217000.0,sn2403,217490.0,2402,2403,-512.5,-22.5,-0.002356186426067497,-0.00010344233090053834
2024-02-19,AU,481.11,au2402,479.2,au2404,480.7,2402,2404,-1.910000000000025,-0.410000000000025,-0.00396998607387089,-0.0008521959635011678
2024-02-19,AG,5797.0,ag2402,5955.0,ag2406,5951.0,2402,2406,158.0,154.0,0.02725547697084707,0.026565464895635715
2024-02-19,RB,3869.56,rb2402,3705.0,rb2405,3808.0,2402,2405,-164.55999999999995,-61.559999999999945,-0.042526798912537855,-0.01590878549499164
2024-02-19,WR,4139.2,wr2402,4189.0,wr2405,4073.0,2402,2405,49.80000000000018,-66.19999999999982,0.012031310398144646,-0.015993428681870814
2024-02-19,HC,4048.0,hc2402,3930.0,hc2405,3943.0,2402,2405,-118.0,-105.0,-0.029150197628458496,-0.0259387351778656
2024-02-19,FU,5612.0,fu2403,3055.0,fu2405,3106.0,2403,2405,-2557.0,-2506.0,-0.45563079116179617,-0.4465431218816821
2024-02-19,BU,3648.0,bu2402,3800.0,bu2406,3737.0,2402,2406,152.0,89.0,0.04166666666666674,0.02439692982456143
2024-02-19,RU,12610.0,ru2403,13410.0,ru2405,13465.0,2403,2405,800.0,855.0,0.063441712926249,0.06780333068992861
2024-02-19,SP,5760.0,sp2402,5600.0,sp2405,5714.0,2402,2405,-160.0,-46.0,-0.02777777777777779,-0.007986111111111138
2024-02-19,SS,14142.5,ss2402,13560.0,ss2405,13680.0,2402,2405,-582.5,-462.5,-0.04118790878557543,-0.03270284603146545
2024-02-19,BR,12770.0,br2402,12595.0,br2403,12835.0,2402,2403,-175.0,65.0,-0.013703993735317166,0.005090054815974909
2024-02-19,SI,15290.0,SI2402,13410.0,SI2404,13340.0,2402,2404,-1880.0,-1950.0,-0.12295618051013735,-0.1275343361674297
2024-02-19,LC,100800.0,LC2402,91200.0,LC2407,94750.0,2402,2407,-9600.0,-6050.0,-0.09523809523809523,-0.06001984126984128
2024-02-20,C,2337.14,c2403,2350.0,c2405,2404.0,2403,2405,12.860000000000127,66.86000000000013,0.005502451714488599,0.028607614434736472
2024-02-20,A,4745.0,a2403,4705.0,a2403,4705.0,2403,2403,-40.0,-40.0,-0.008429926238145424,-0.008429926238145424
2024-02-20,M,3468.0,m2403,3152.0,m2405,3026.0,2403,2405,-316.0,-442.0,-0.091118800461361,-0.12745098039215685
2024-02-20,Y,7832.0,y2403,7382.0,y2405,7264.0,2403,2405,-450.0,-568.0,-0.057456588355464744,-0.07252298263534218
2024-02-20,P,7530.0,p2402,7258.0,p2405,7320.0,2402,2405,-272.0,-210.0,-0.03612217795484729,-0.027888446215139417
2024-02-20,JD,3950.0,jd2402,3194.0,jd2405,3412.0,2402,2405,-756.0,-538.0,-0.19139240506329114,-0.1362025316455696
2024-02-20,L,8228.57,l2402,8034.0,l2405,8142.0,2402,2405,-194.5699999999997,-86.56999999999971,-0.02364566382737221,-0.010520661548725885
2024-02-20,V,5566.0,v2402,5521.0,v2405,5816.0,2402,2405,-45.0,250.0,-0.008084800574919115,0.04491555874955089
2024-02-20,PP,7692.86,pp2402,7380.0,pp2405,7376.0,2402,2405,-312.8599999999997,-316.8599999999997,-0.040668879974417815,-0.041188842641098344
2024-02-20,J,2125.0,j2402,2480.0,j2405,2255.5,2402,2405,355.0,130.5,0.1670588235294117,0.06141176470588228
2024-02-20,JM,2412.5,jm2402,1850.0,jm2405,1646.5,2402,2405,-562.5,-766.0,-0.23316062176165808,-0.31751295336787566
2024-02-20,I,1001.11,i2402,1055.0,i2405,909.5,2402,2405,53.889999999999986,-91.61000000000001,0.053830248424248994,-0.09150842564753126
2024-02-20,EG,4660.0,eg2402,4680.0,eg2405,4634.0,2402,2405,20.0,-26.0,0.0042918454935623185,-0.005579399141630859
2024-02-20,EB,9150.0,eb2402,9290.0,eb2403,9145.0,2402,2403,140.0,-5.0,0.015300546448087537,-0.0005464480874316502
2024-02-20,PG,4880.0,pg2402,4350.0,pg2403,4236.0,2402,2403,-530.0,-644.0,-0.10860655737704916,-0.13196721311475412
2024-02-20,LH,15120.0,lh2403,13405.0,lh2405,14510.0,2403,2405,-1715.0,-610.0,-0.11342592592592593,-0.04034391534391535
2024-02-20,WH,2728.0,WH403,3198.0,WH501,3198.0,2403,2501,470.0,470.0,0.17228739002932558,0.17228739002932558
2024-02-20,PM,2762.0,PM403,3122.0,PM501,3122.0,2403,2501,360.0,360.0,0.13034033309196236,0.13034033309196236
2024-02-20,CF,17022.83,CF403,16195.0,CF405,16245.0,2403,2405,-827.8300000000017,-777.8300000000017,-0.0486305743522083,-0.04569334241133827
2024-02-20,SR,6780.0,SR403,6401.0,SR405,6369.0,2403,2405,-379.0,-411.0,-0.05589970501474928,-0.06061946902654869
2024-02-20,TA,5929.0,TA402,5898.0,TA405,5914.0,2402,2405,-31.0,-15.0,-0.0052285376960701235,-0.0025299375948726333
2024-02-20,OI,7896.67,OI403,7732.0,OI405,7732.0,2403,2405,-164.67000000000007,-164.67000000000007,-0.02085309377243827,-0.02085309377243827
2024-02-20,MA,2600.0,MA402,2490.0,MA405,2460.0,2402,2405,-110.0,-140.0,-0.04230769230769227,-0.05384615384615388
2024-02-20,FG,1785.6,FG402,1713.0,FG405,1687.0,2402,2405,-72.59999999999991,-98.59999999999991,-0.040658602150537626,-0.05521953405017921
2024-02-20,RM,2686.67,RM403,2439.0,RM405,2475.0,2403,2405,-247.67000000000007,-211.67000000000007,-0.09218474915043529,-0.07878526205302472
2024-02-20,SF,6402.86,SF402,6400.0,SF405,6554.0,2402,2405,-2.8599999999996726,151.14000000000033,-0.0004466753919342148,0.023605076481447496
2024-02-20,SM,6035.0,SM402,6260.0,SM405,6310.0,2402,2405,225.0,275.0,0.03728251864125931,0.045567522783761305
2024-02-20,CY,25600.0,CY402,20370.0,CY405,22445.0,2402,2405,-5230.0,-3155.0,-0.20429687500000004,-0.12324218750000004
2024-02-20,UR,2516.67,UR402,2198.0,UR405,2142.0,2402,2405,-318.6700000000001,-374.6700000000001,-0.126623673346128,-0.14887529950291456
2024-02-20,SA,2410.0,SA402,1987.0,SA405,1846.0,2402,2405,-423.0,-564.0,-0.17551867219917017,-0.2340248962655601
2024-02-20,PF,7692.0,PF402,7334.0,PF405,7432.0,2402,2405,-358.0,-260.0,-0.046541861674466944,-0.03380135205408219
2024-02-20,PX,8685.71,PX405,8506.0,PX405,8506.0,2405,2405,-179.70999999999913,-179.70999999999913,-0.020690306261664126,-0.020690306261664126
2024-02-20,SH,782.0,SH405,2671.0,SH405,2671.0,2405,2405,1889.0,1889.0,2.415601023017903,2.415601023017903
2024-02-20,CU,68273.33,cu2403,68320.0,cu2404,68420.0,2403,2404,46.669999999998254,146.66999999999825,0.0006835758560479466,0.002148276640380642
2024-02-20,AL,18836.67,al2403,18700.0,al2404,18690.0,2403,2404,-136.66999999999825,-146.66999999999825,-0.007255528710753967,-0.007786408107165355
2024-02-20,ZN,20328.0,zn2403,20260.0,zn2404,20200.0,2403,2404,-68.0,-128.0,-0.003345139708776035,-0.006296733569460811
2024-02-20,PB,15825.0,pb2403,15845.0,pb2404,15850.0,2403,2404,20.0,25.0,0.0012638230647710191,0.0015797788309637184
2024-02-20,NI,128858.33,ni2403,126570.0,ni2403,126570.0,2403,2403,-2288.3300000000017,-2288.3300000000017,-0.017758494930052215,-0.017758494930052215
2024-02-20,SN,217575.0,sn2403,216960.0,sn2403,216960.0,2403,2403,-615.0,-615.0,-0.0028266115132712377,-0.0028266115132712377
2024-02-20,AU,480.59,au2403,479.22,au2404,480.42,2403,2404,-1.3699999999999477,-0.16999999999995907,-0.002850662727064579,-0.00035373187124154715
2024-02-20,AG,5797.0,ag2403,5932.0,ag2406,5927.0,2403,2406,135.0,130.0,0.023287907538381836,0.02242539244436781
2024-02-20,RB,3838.44,rb2403,3809.0,rb2405,3753.0,2403,2405,-29.440000000000055,-85.44000000000005,-0.007669782515813739,-0.022259042736111567
2024-02-20,WR,4103.2,wr2403,4163.0,wr2405,4061.0,2403,2405,59.80000000000018,-42.19999999999982,0.014573991031390232,-0.010284655878338822
2024-02-20,HC,4032.0,hc2403,3883.0,hc2405,3884.0,2403,2405,-149.0,-148.0,-0.036954365079365115,-0.03670634920634919
2024-02-20,FU,5616.0,fu2403,3056.0,fu2405,3110.0,2403,2405,-2560.0,-2506.0,-0.45584045584045585,-0.44622507122507127
2024-02-20,BU,3643.71,bu2403,3729.0,bu2406,3720.0,2403,2406,85.28999999999996,76.28999999999996,0.023407461076759617,0.020937451114386052
2024-02-20,RU,12800.0,ru2403,13485.0,ru2405,13555.0,2403,2405,685.0,755.0,0.053515624999999956,0.05898437500000009
2024-02-20,SP,5790.0,sp2403,5680.0,sp2405,5746.0,2403,2405,-110.0,-44.0,-0.01899827288428324,-0.007599309153713318
2024-02-20,SS,14042.5,ss2403,13655.0,ss2405,13710.0,2403,2405,-387.5,-332.5,-0.02759480149546023,-0.02367811999287872
2024-02-20,BR,12850.0,br2403,12885.0,br2403,12885.0,2403,2403,35.0,35.0,0.0027237354085603016,0.0027237354085603016
2024-02-20,SI,15280.0,SI2402,13260.0,SI2404,13310.0,2402,2404,-2020.0,-1970.0,-0.13219895287958117,-0.12892670157068065
2024-02-20,LC,100800.0,LC2402,90000.0,LC2407,92800.0,2402,2407,-10800.0,-8000.0,-0.1071428571428571,-0.07936507936507942
2024-02-21,C,2338.57,c2403,2369.0,c2405,2426.0,2403,2405,30.429999999999836,87.42999999999984,0.013012225419807733,0.03738609492125522
2024-02-21,A,4745.0,a2403,4713.0,a2403,4713.0,2403,2403,-32.0,-32.0,-0.0067439409905163394,-0.0067439409905163394
2024-02-21,M,3412.0,m2403,3125.0,m2405,3001.0,2403,2405,-287.0,-411.0,-0.08411488862837047,-0.12045720984759667
2024-02-21,Y,7824.0,y2403,7390.0,y2405,7284.0,2403,2405,-434.0,-540.0,-0.05547034764826175,-0.0690184049079755
2024-02-21,P,7590.0,p2402,7258.0,p2405,7382.0,2402,2405,-332.0,-208.0,-0.04374176548089592,-0.02740447957839265
2024-02-21,JD,3855.0,jd2402,3255.0,jd2405,3426.0,2402,2405,-600.0,-429.0,-0.1556420233463035,-0.11128404669260705
2024-02-21,L,8228.57,l2402,8034.0,l2405,8153.0,2402,2405,-194.5699999999997,-75.56999999999971,-0.02364566382737221,-0.009183855761086046
2024-02-21,V,5580.0,v2402,5521.0,v2405,5841.0,2402,2405,-59.0,261.0,-0.010573476702508966,0.04677419354838719
2024-02-21,PP,7650.0,pp2402,7380.0,pp2405,7389.0,2402,2405,-270.0,-261.0,-0.03529411764705881,-0.034117647058823475
2024-02-21,J,2125.0,j2402,2200.0,j2405,2355.5,2402,2405,75.0,230.5,0.03529411764705892,0.1084705882352941
2024-02-21,JM,2412.5,jm2402,1900.0,jm2405,1748.5,2402,2405,-512.5,-664.0,-0.21243523316062174,-0.2752331606217616
2024-02-21,I,962.22,i2402,1055.0,i2405,893.0,2402,2405,92.77999999999997,-69.22000000000003,0.09642285548003571,-0.07193781047993186
2024-02-21,EG,4660.0,eg2402,4680.0,eg2405,4572.0,2402,2405,20.0,-88.0,0.0042918454935623185,-0.018884120171673846
2024-02-21,EB,9130.0,eb2402,9284.0,eb2403,9123.0,2402,2403,154.0,-7.0,0.01686746987951815,-0.0007667031763417542
2024-02-21,PG,4880.0,pg2402,4350.0,pg2403,4205.0,2402,2403,-530.0,-675.0,-0.10860655737704916,-0.1383196721311475
2024-02-21,LH,14930.0,lh2403,13225.0,lh2405,14365.0,2403,2405,-1705.0,-565.0,-0.11419959812458136,-0.037843268586738144
2024-02-21,WH,2782.0,WH403,3198.0,WH501,3198.0,2403,2501,416.0,416.0,0.14953271028037385,0.14953271028037385
2024-02-21,PM,2782.0,PM403,3122.0,PM501,3122.0,2403,2501,340.0,340.0,0.1222142343637671,0.1222142343637671
2024-02-21,CF,17091.17,CF403,16165.0,CF405,16225.0,2403,2405,-926.1699999999983,-866.1699999999983,-0.05418997061055497,-0.050679385905119334
2024-02-21,SR,6780.0,SR403,6397.0,SR405,6362.0,2403,2405,-383.0,-418.0,-0.05648967551622419,-0.061651917404129786
2024-02-21,TA,5929.0,TA402,5900.0,TA405,5914.0,2402,2405,-29.0,-15.0,-0.0048912126834205205,-0.0025299375948726333
2024-02-21,OI,7896.67,OI403,7736.0,OI405,7732.0,2403,2405,-160.67000000000007,-164.67000000000007,-0.020346551141177227,-0.02085309377243827
2024-02-21,MA,2615.83,MA402,2452.0,MA405,2480.0,2402,2405,-163.82999999999993,-135.82999999999993,-0.0626302167954339,-0.05192615728086303
2024-02-21,FG,1785.6,FG402,1740.0,FG405,1669.0,2402,2405,-45.59999999999991,-116.59999999999991,-0.025537634408602128,-0.06530017921146947
2024-02-21,RM,2663.33,RM403,2407.0,RM405,2447.0,2403,2405,-256.3299999999999,-216.32999999999993,-0.09624417552462516,-0.08122538326080508
2024-02-21,SF,6402.86,SF402,6390.0,SF405,6608.0,2402,2405,-12.859999999999673,205.14000000000033,-0.0020084774616342393,0.03203880765782796
2024-02-21,SM,6035.0,SM402,6280.0,SM405,6320.0,2402,2405,245.0,285.0,0.04059652029826011,0.047224523612261704
2024-02-21,CY,25600.0,CY402,20340.0,CY405,22325.0,2402,2405,-5260.0,-3275.0,-0.20546874999999998,-0.1279296875
2024-02-21,UR,2521.67,UR402,2211.0,UR405,2142.0,2402,2405,-310.6700000000001,-379.6700000000001,-0.12320010152002447,-0.15056292060420284
2024-02-21,SA,2410.0,SA402,1998.0,SA405,1839.0,2402,2405,-412.0,-571.0,-0.17095435684647298,-0.2369294605809129
2024-02-21,PF,7692.0,PF402,7326.0,PF405,7400.0,2402,2405,-366.0,-292.0,-0.0475819032761311,-0.037961518460738475
2024-02-21,PX,8685.71,PX405,8522.0,PX405,8522.0,2405,2405,-163.70999999999913,-163.70999999999913,-0.01884820008957233,-0.01884820008957233
2024-02-21,SH,782.0,SH405,2704.0,SH405,2704.0,2405,2405,1922.0,1922.0,2.4578005115089514,2.4578005115089514
2024-02-21,CU,68810.0,cu2403,69000.0,cu2404,69060.0,2403,2404,190.0,250.0,0.0027612265659060498,0.00363319284987651
2024-02-21,AL,18880.0,al2403,18940.0,al2404,18945.0,2403,2404,60.0,65.0,0.0031779661016948513,0.0034427966101695517
2024-02-21,ZN,20344.0,zn2403,20465.0,zn2404,20420.0,2403,2404,121.0,76.0,0.005947699567440123,0.0037357451828547994
2024-02-21,PB,15781.25,pb2403,15840.0,pb2404,15840.0,2403,2404,58.75,58.75,0.003722772277227726,0.003722772277227726
2024-02-21,NI,128975.0,ni2403,128280.0,ni2405,128630.0,2403,2405,-695.0,-345.0,-0.005388641209536749,-0.0026749370032952413
2024-02-21,SN,218075.0,sn2403,218540.0,sn2403,218540.0,2403,2403,465.0,465.0,0.002132293935572571,0.002132293935572571
2024-02-21,AU,480.82,au2403,479.34,au2404,480.42,2403,2404,-1.4800000000000182,-0.39999999999997726,-0.003078074955284782,-0.0008319121500769411
2024-02-21,AG,5797.0,ag2403,5954.0,ag2406,5946.0,2403,2406,157.0,149.0,0.027082973952044176,0.025702949801621466
2024-02-21,RB,3816.67,rb2403,3835.0,rb2405,3791.0,2403,2405,18.329999999999927,-25.670000000000073,0.004802615892911755,-0.00672575831811506
2024-02-21,WR,4082.0,wr2403,4163.0,wr2405,4107.0,2403,2405,81.0,25.0,0.01984321411073009,0.00612444879960794
2024-02-21,HC,4032.0,hc2403,3916.0,hc2405,3916.0,2403,2405,-116.0,-116.0,-0.02876984126984128,-0.02876984126984128
2024-02-21,FU,5616.0,fu2403,3063.0,fu2405,3118.0,2403,2405,-2553.0,-2498.0,-0.45459401709401714,-0.4448005698005698
2024-02-21,BU,3660.86,bu2403,3690.0,bu2406,3681.0,2403,2406,29.139999999999873,20.139999999999873,0.007959878279967025,0.0055014395524548565
2024-02-21,RU,12780.0,ru2403,13485.0,ru2405,13550.0,2403,2405,705.0,770.0,0.055164319248826255,0.06025039123630682
2024-02-21,SP,5852.0,sp2403,5696.0,sp2405,5762.0,2403,2405,-156.0,-90.0,-0.02665755297334249,-0.015379357484620604
2024-02-21,SS,14030.0,ss2403,13690.0,ss2405,13750.0,2403,2405,-340.0,-280.0,-0.0242337847469708,-0.019957234497505305
2024-02-21,BR,12850.0,br2403,12910.0,br2403,12910.0,2403,2403,60.0,60.0,0.0046692607003890885,0.0046692607003890885
2024-02-21,SI,15240.0,SI2402,13365.0,SI2404,13395.0,2402,2404,-1875.0,-1845.0,-0.12303149606299213,-0.12106299212598426
2024-02-21,LC,99400.0,LC2402,99250.0,LC2407,96900.0,2402,2407,-150.0,-2500.0,-0.0015090543259557165,-0.02515090543259557
2024-02-22,C,2340.0,c2403,2397.0,c2405,2464.0,2403,2405,57.0,124.0,0.024358974358974272,0.052991452991453025
2024-02-22,A,4745.0,a2403,4694.0,a2405,4641.0,2403,2405,-51.0,-104.0,-0.01074815595363543,-0.021917808219178103
2024-02-22,M,3380.0,m2403,3107.0,m2405,2989.0,2403,2405,-273.0,-391.0,-0.08076923076923082,-0.11568047337278109
2024-02-22,Y,7808.0,y2403,7404.0,y2405,7304.0,2403,2405,-404.0,-504.0,-0.05174180327868849,-0.06454918032786883
2024-02-22,P,7540.0,p2402,7258.0,p2405,7350.0,2402,2405,-282.0,-190.0,-0.037400530503978735,-0.025198938992042397
2024-02-22,JD,3750.0,jd2402,3190.0,jd2405,3461.0,2402,2405,-560.0,-289.0,-0.14933333333333332,-0.07706666666666662
2024-02-22,L,8214.29,l2402,8042.0,l2405,8183.0,2402,2405,-172.29000000000087,-31.290000000000873,-0.020974423839431156,-0.003809215403887678
2024-02-22,V,5580.0,v2402,5523.0,v2405,5845.0,2402,2405,-57.0,265.0,-0.010215053763440896,0.04749103942652333
2024-02-22,PP,7650.0,pp2402,7299.0,pp2405,7400.0,2402,2405,-351.0,-250.0,-0.045882352941176485,-0.0326797385620915
